id_client;genre;langue;date_début;province;CLCODP;âge;état_civil;dépendants;résidence;occupation
cli_id_01570;M;FRANCAIS;01NOV1986:00:00:00;QC;G4R;56;CELIBATAIRE;0;LOCATAIRE;OUVRIER SPECIALISE
cli_id_01571;F;ANGLAIS;01JUL2016:00:00:00;MAN;R3Y;44;CONJOINT DE FAIT;0;AUTRE;PROFESSION LIBERALE
cli_id_01572;M;FRANCAIS;08MAR1989:00:00:00;QC;H1W;48;CELIBATAIRE;0;N/D;AUTRES
cli_id_01573;M;FRANCAIS;01JUN1982:00:00:00;QC;J7Z;56;AUTRES;0;PROPRIETAIRE;AUTRES
cli_id_01574;M;FRANCAIS;01JUN1991:00:00:00;QC;J7C;76;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_01575;F;FRANCAIS;01MAR2005:00:00:00;QC;H3L;22;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_01576;F;FRANCAIS;01AUG2011:00:00:00;QC;J0P;66;CONJOINT DE FAIT;0;PROPRIETAIRE;RETRAITE
cli_id_01577;M;FRANCAIS;01MAR1989:00:00:00;QC;J4K;59;CELIBATAIRE;0;LOCATAIRE;OUVRIER SPECIALISE
cli_id_01578;M;FRANCAIS;01OCT2007:00:00:00;QC;J0T;51;CONJOINT DE FAIT;0;PROPRIETAIRE;TECHNICIEN
cli_id_01579;M;FRANCAIS;01JAN2014:00:00:00;QC;H1G;40;CELIBATAIRE;0;PROPRIETAIRE;TECHNICIEN
cli_id_01580;M;FRANCAIS;01OCT2011:00:00:00;QC;G6J;40;CONJOINT DE FAIT;2;PROPRIETAIRE;SECTEUR PUBLIQUE
cli_id_01581;M;FRANCAIS;01APR2012:00:00:00;QC;J2K;32;CONJOINT DE FAIT;0;LOCATAIRE;OUVRIER SPECIALISE
cli_id_01582;F;FRANCAIS;01AUG1981:00:00:00;QC;J3V;57;MARIE;0;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_01583;M;FRANCAIS;01FEB2006:00:00:00;QC;G1W;36;CONJOINT DE FAIT;2;PROPRIETAIRE;TECHNICIEN
cli_id_01584;M;FRANCAIS;01NOV1987:00:00:00;QC;J8L;68;CONJOINT DE FAIT;3;PROPRIETAIRE;RETRAITE
cli_id_01585;M;ANGLAIS;01JUN1991:00:00:00;ONT;M1N;67;CELIBATAIRE;0;PROPRIETAIRE;SUPERVISEUR
cli_id_01586;M;FRANCAIS;01MAR1981:00:00:00;QC;H2B;81;MARIE;0;LOCATAIRE;RETRAITE
cli_id_01587;M;FRANCAIS;01APR1979:00:00:00;QC;J4B;66;AUTRES;0;N/D;AUTRES
cli_id_01588;M;FRANCAIS;01APR2005:00:00:00;QC;H4A;59;MARIE;2;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_01589;F;FRANCAIS;01MAR2008:00:00:00;QC;G0A;43;CONJOINT DE FAIT;0;AUTRE;ENSEIGNANT
cli_id_01590;M;FRANCAIS;01AUG1984:00:00:00;QC;J1X;72;AUTRES;0;PROPRIETAIRE;RETRAITE
cli_id_01591;F;ANGLAIS;01APR2017:00:00:00;ONT;K2M;37;CELIBATAIRE;0;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_01592;M;FRANCAIS;01OCT1992:00:00:00;QC;G7N;27;CELIBATAIRE;0;AUTRE;OUVRIER SPECIALISE
cli_id_01593;F;FRANCAIS;11JAN2018:00:00:00;QC;J7V;88;AUTRES;0;N/D;AUTRES
cli_id_01594;M;ANGLAIS;01JUN2017:00:00:00;ONT;K8H;27;CELIBATAIRE;0;PROPRIETAIRE;EMPLOYE DE SERVICE
cli_id_01595;F;FRANCAIS;01APR2007:00:00:00;QC;J6K;51;MARIE;3;PROPRIETAIRE;AUTRES
cli_id_01596;M;FRANCAIS;01MAR1979:00:00:00;QC;J7P;67;CONJOINT DE FAIT;0;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_01597;M;FRANCAIS;01SEP1980:00:00:00;QC;J0K;56;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_01598;M;ANGLAIS;01JAN2017:00:00:00;ALB;T4C;36;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_01599;M;FRANCAIS;01APR2017:00:00:00;QC;J7C;5;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_01600;M;FRANCAIS;31JUL2017:00:00:00;QC;J7P;72;AUTRES;0;N/D;AUTRES
cli_id_01601;F;FRANCAIS;01JUL1994:00:00:00;QC;J0G;59;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_01602;F;FRANCAIS;01MAY1987:00:00:00;QC;H8P;79;AUTRES;0;N/D;AUTRES
cli_id_01603;F;ANGLAIS;01DEC2013:00:00:00;SAS;S0K;53;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_01604;M;FRANCAIS;01MAR2007:00:00:00;QC;H1G;36;MARIE;0;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_01605;M;ANGLAIS;11APR2017:00:00:00;C-B;V2T;23;AUTRES;0;N/D;AUTRES
cli_id_01606;M;FRANCAIS;01JUL1985:00:00:00;QC;H7N;55;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_01607;M;ANGLAIS;01SEP2008:00:00:00;ONT;L9Y;22;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_01608;F;FRANCAIS;01FEB1989:00:00:00;QC;G0A;53;CONJOINT DE FAIT;2;PROPRIETAIRE;SECTEUR PUBLIQUE
cli_id_01609;F;FRANCAIS;01MAR1984:00:00:00;QC;G2A;85;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_01610;F;FRANCAIS;01MAY1976:00:00:00;QC;G5R;61;AUTRES;0;N/D;AUTRES
cli_id_01611;M;ANGLAIS;07JUN2018:00:00:00;ONT;N0L;45;AUTRES;0;N/D;AUTRES
cli_id_01612;F;FRANCAIS;01NOV1991:00:00:00;QC;G6W;46;CONJOINT DE FAIT;3;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_01613;M;ANGLAIS;01DEC2006:00:00:00;QC;J4L;53;MARIE;0;LOCATAIRE;OUVRIER NON SPECIALISE
cli_id_01614;M;ANGLAIS;01APR2009:00:00:00;ONT;M2K;27;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_01615;F;ANGLAIS;01SEP2016:00:00:00;QC;H1C;27;AUTRES;0;AUTRE;OUVRIER SPECIALISE
cli_id_01616;M;FRANCAIS;01FEB2016:00:00:00;QC;G1B;6;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_01617;F;FRANCAIS;01JAN2003:00:00:00;QC;J3V;66;CELIBATAIRE;0;PROPRIETAIRE;RETRAITE
cli_id_01618;M;FRANCAIS;01NOV2016:00:00:00;QC;H2J;29;CONJOINT DE FAIT;0;LOCATAIRE;AUTRES
cli_id_01619;F;FRANCAIS;01JUN1996:00:00:00;QC;J4J;69;VEUF;0;LOCATAIRE;RETRAITE
cli_id_01620;M;FRANCAIS;01APR2004:00:00:00;QC;J6K;44;CELIBATAIRE;0;PROPRIETAIRE;OUVRIER NON SPECIALISE
cli_id_01621;F;ANGLAIS;01MAY1990:00:00:00;QC;H9G;66;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_01622;M;FRANCAIS;01AUG2004:00:00:00;QC;J1X;28;CELIBATAIRE;0;AUTRE;COMMERCE DE DETAIL
cli_id_01623;M;FRANCAIS;01OCT2004:00:00:00;QC;J5Y;42;CONJOINT DE FAIT;1;PROPRIETAIRE;AUTRES
cli_id_01624;F;FRANCAIS;01OCT1980:00:00:00;QC;J2C;57;CONJOINT DE FAIT;0;LOCATAIRE;SUPERVISEUR
cli_id_01625;F;FRANCAIS;01MAY2016:00:00:00;QC;J4B;45;AUTRES;0;PROPRIETAIRE;COMMERCE DE DETAIL
cli_id_01626;M;FRANCAIS;01JUN1986:00:00:00;QC;G1S;56;CONJOINT DE FAIT;0;PROPRIETAIRE;ENSEIGNANT
cli_id_01627;M;ANGLAIS;06MAY2016:00:00:00;ALB;T0C;71;AUTRES;0;N/D;AUTRES
cli_id_01628;M;FRANCAIS;01NOV2012:00:00:00;QC;H2K;31;CELIBATAIRE;0;LOCATAIRE;ETUDIANT
cli_id_01629;M;FRANCAIS;01OCT1985:00:00:00;QC;J0K;77;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_01630;F;FRANCAIS;01FEB2011:00:00:00;QC;H7M;33;CONJOINT DE FAIT;0;LOCATAIRE;AUTRES
cli_id_01631;M;ANGLAIS;01DEC1998:00:00:00;ONT;L5A;59;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_01632;M;ANGLAIS;01FEB2001:00:00:00;ONT;K0L;70;AUTRES;0;PROPRIETAIRE;RETRAITE
cli_id_01633;M;ANGLAIS;01NOV2013:00:00:00;ONT;N2J;9;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_01634;F;FRANCAIS;01AUG1993:00:00:00;QC;G8Z;51;CELIBATAIRE;1;PROPRIETAIRE;SECTEUR PUBLIQUE
cli_id_01635;F;ANGLAIS;01MAR2017:00:00:00;ONT;N2A;28;MARIE;0;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_01636;F;ANGLAIS;01FEB2016:00:00:00;C-B;V9R;39;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_01637;M;FRANCAIS;01JUL2005:00:00:00;QC;J0P;33;SEPARE;3;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_01638;M;ANGLAIS;26APR2016:00:00:00;ALB;T2A;85;AUTRES;0;N/D;AUTRES
cli_id_01639;F;FRANCAIS;01JAN2016:00:00:00;QC;J6K;52;CONJOINT DE FAIT;0;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_01640;M;ANGLAIS;01JUN2018:00:00:00;QC;H8P;16;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_01641;F;FRANCAIS;01FEB2001:00:00:00;QC;J0K;28;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_01642;M;ANGLAIS;01NOV2017:00:00:00;ONT;K0A;58;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_01643;F;FRANCAIS;01OCT2017:00:00:00;QC;H3N;34;MARIE;0;LOCATAIRE;CHOMEUR
cli_id_01644;M;FRANCAIS;01NOV1995:00:00:00;QC;H1E;56;CELIBATAIRE;0;PROPRIETAIRE;SECTEUR PUBLIQUE
cli_id_01645;F;FRANCAIS;01DEC2001:00:00:00;N-B;E8A;61;CELIBATAIRE;0;LOCATAIRE;SECTEUR PUBLIQUE
cli_id_01646;F;FRANCAIS;01FEB2010:00:00:00;QC;J2B;55;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_01647;F;FRANCAIS;01JUL1983:00:00:00;QC;J6S;69;DIVORCE;0;LOCATAIRE;EMPLOYE DE SERVICE
cli_id_01648;F;FRANCAIS;01JAN2009:00:00:00;QC;H1N;28;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_01649;F;FRANCAIS;01JUL2010:00:00:00;QC;J3L;42;MARIE;2;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_01650;M;FRANCAIS;01SEP1973:00:00:00;QC;G7N;74;MARIE;0;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_01651;F;FRANCAIS;01MAR1987:00:00:00;QC;J3G;67;CONJOINT DE FAIT;0;PROPRIETAIRE;AUTRES
cli_id_01652;F;FRANCAIS;01JUN1997:00:00:00;QC;H1R;53;MARIE;0;PROPRIETAIRE;MENAGERE
cli_id_01653;M;ANGLAIS;01MAY1979:00:00:00;ONT;L9Z;65;AUTRES;0;AUTRE;AUTRES
cli_id_01654;M;ANGLAIS;01FEB2013:00:00:00;ONT;L6Z;49;MARIE;2;PROPRIETAIRE;AUTRES
cli_id_01655;M;FRANCAIS;01APR2018:00:00:00;QC;H3H;28;SEPARE;0;AUTRE;ETUDIANT
cli_id_01656;F;FRANCAIS;01FEB1984:00:00:00;QC;G3L;56;CELIBATAIRE;0;AUTRE;EMPLOYE DE SERVICE
cli_id_01657;F;FRANCAIS;01OCT2001:00:00:00;QC;J1X;34;CONJOINT DE FAIT;0;AUTRE;EMPLOYE DE BUREAU
cli_id_01658;F;FRANCAIS;01JUN2006:00:00:00;QC;G6L;25;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_01659;M;FRANCAIS;01FEB2014:00:00:00;QC;H2K;22;CELIBATAIRE;0;AUTRE;OUVRIER NON SPECIALISE
cli_id_01660;F;FRANCAIS;01MAR1988:00:00:00;QC;J0H;61;MARIE;0;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_01661;F;FRANCAIS;01AUG2012:00:00:00;QC;G4R;28;CELIBATAIRE;0;LOCATAIRE;SECTEUR PUBLIQUE
cli_id_01662;M;FRANCAIS;01FEB1985:00:00:00;QC;H7M;66;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_01663;M;FRANCAIS;01SEP1997:00:00:00;QC;G0N;70;MARIE;1;PROPRIETAIRE;RETRAITE
cli_id_01664;M;FRANCAIS;01DEC2007:00:00:00;QC;G1B;62;SEPARE;0;PROPRIETAIRE;RETRAITE
cli_id_01665;M;FRANCAIS;01FEB2012:00:00:00;QC;J1Z;32;CELIBATAIRE;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_01666;F;ANGLAIS;01JAN1997:00:00:00;ONT;L4N;69;AUTRES;0;AUTRE;AUTRES
cli_id_01667;F;FRANCAIS;01DEC2003:00:00:00;QC;G1W;86;DIVORCE;0;PROPRIETAIRE;RETRAITE
cli_id_01668;F;FRANCAIS;01OCT2002:00:00:00;QC;J3M;85;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_01669;M;ANGLAIS;01DEC2017:00:00:00;ONT;N0R;56;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_01670;M;ANGLAIS;01APR1999:00:00:00;QC;H7K;36;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_01671;M;FRANCAIS;01MAY2010:00:00:00;QC;G6C;48;CONJOINT DE FAIT;0;LOCATAIRE;AUTRES
cli_id_01672;M;FRANCAIS;20MAY1993:00:00:00;QC;G1J;51;AUTRES;0;N/D;AUTRES
cli_id_01673;F;FRANCAIS;01MAY1994:00:00:00;QC;H2G;40;CONJOINT DE FAIT;2;AUTRE;AUTRES
cli_id_01674;F;FRANCAIS;01MAY2015:00:00:00;QC;G6V;20;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_01675;M;FRANCAIS;01MAY1996:00:00:00;QC;G0X;67;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_01676;F;FRANCAIS;01SEP2016:00:00:00;QC;G0J;61;MARIE;0;LOCATAIRE;RETRAITE
cli_id_01677;F;FRANCAIS;01MAR2016:00:00:00;QC;J0N;17;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_01678;M;FRANCAIS;01APR1979:00:00:00;QC;G0S;67;MARIE;1;PROPRIETAIRE;AUTRES
cli_id_01679;F;FRANCAIS;01OCT1995:00:00:00;QC;J3H;45;CONJOINT DE FAIT;1;PROPRIETAIRE;AUTRES
cli_id_01680;F;ANGLAIS;01FEB2015:00:00:00;ONT;N5Z;55;CELIBATAIRE;0;PROPRIETAIRE;AUTRES
cli_id_01681;F;ANGLAIS;01SEP2009:00:00:00;ONT;K2T;40;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_01682;M;FRANCAIS;01NOV1985:00:00:00;QC;J6A;54;MARIE;2;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_01683;M;FRANCAIS;01JUN1985:00:00:00;QC;H3L;53;CELIBATAIRE;0;LOCATAIRE;ADMINISTRATEUR
cli_id_01684;M;ANGLAIS;01OCT2016:00:00:00;QC;H4P;36;MARIE;0;LOCATAIRE;EMPLOYE DE BUREAU
cli_id_01685;F;FRANCAIS;01JUL2018:00:00:00;QC;H1L;34;CONJOINT DE FAIT;0;AUTRE;AUTRES
cli_id_01686;M;FRANCAIS;01OCT1985:00:00:00;QC;J9P;69;MARIE;0;LOCATAIRE;RETRAITE
cli_id_01687;M;FRANCAIS;01DEC1982:00:00:00;QC;J0T;63;CELIBATAIRE;0;PROPRIETAIRE;SUPERVISEUR
cli_id_01688;M;FRANCAIS;01JUL2011:00:00:00;QC;G0S;35;CONJOINT DE FAIT;1;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_01689;M;FRANCAIS;01MAY2012:00:00:00;N-B;E4Y;17;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_01690;M;FRANCAIS;01MAY1991:00:00:00;QC;J7K;47;MARIE;1;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_01691;M;ANGLAIS;01JUL1993:00:00:00;QC;J4W;49;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_01692;M;ANGLAIS;19DEC2016:00:00:00;ONT;M8V;50;AUTRES;0;N/D;AUTRES
cli_id_01693;F;FRANCAIS;01JUL2012:00:00:00;QC;J8L;26;MARIE;1;LOCATAIRE;OUVRIER SPECIALISE
cli_id_01694;M;FRANCAIS;01JUN2003:00:00:00;QC;G5R;23;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_01695;M;FRANCAIS;01MAR1980:00:00:00;QC;G1G;86;AUTRES;0;PROPRIETAIRE;RETRAITE
cli_id_01696;M;ANGLAIS;01MAY1979:00:00:00;ONT;L1V;63;AUTRES;0;N/D;AUTRES
cli_id_01697;M;FRANCAIS;05MAR1990:00:00:00;QC;H7T;80;N/D;0;CONVERSION;AUTRES
cli_id_01698;M;ANGLAIS;01NOV2016:00:00:00;SAS;S4P;35;CELIBATAIRE;0;LOCATAIRE;PROFESSION LIBERALE
cli_id_01699;F;FRANCAIS;01SEP1994:00:00:00;QC;J1T;70;CELIBATAIRE;0;AUTRE;RETRAITE
cli_id_01700;M;FRANCAIS;01SEP2000:00:00:00;QC;J3V;38;MARIE;1;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_01701;M;FRANCAIS;01MAY1991:00:00:00;QC;G3J;40;CONJOINT DE FAIT;2;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_01702;N;FRANCAIS;14SEP1999:00:00:00;QC;H2T;48;AUTRES;0;CONVERSION;AUTRES
cli_id_01703;M;FRANCAIS;01JAN2018:00:00:00;QC;H1M;20;CELIBATAIRE;0;AUTRE;OUVRIER NON SPECIALISE
cli_id_01704;F;FRANCAIS;01APR1990:00:00:00;QC;G0L;78;MARIE;0;LOCATAIRE;AUTRES
cli_id_01705;M;FRANCAIS;01JUL1980:00:00:00;QC;G2G;73;MARIE;1;CONVERSION;AUTRES
cli_id_01706;M;FRANCAIS;01FEB2002:00:00:00;QC;G0X;51;CELIBATAIRE;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_01707;M;FRANCAIS;01DEC2007:00:00:00;QC;J5L;48;MARIE;2;PROPRIETAIRE;AUTRES
cli_id_01708;F;FRANCAIS;01MAR2014:00:00:00;QC;G7P;27;CELIBATAIRE;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_01709;F;FRANCAIS;01APR1986:00:00:00;QC;G0L;58;MARIE;0;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_01710;M;FRANCAIS;01FEB2003:00:00:00;QC;J7Y;33;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_01711;F;FRANCAIS;01NOV1997:00:00:00;QC;H1G;86;CELIBATAIRE;0;LOCATAIRE;RETRAITE
cli_id_01712;F;FRANCAIS;01JAN2011:00:00:00;QC;G0R;26;CONJOINT DE FAIT;0;AUTRE;EMPLOYE DE SERVICE
cli_id_01713;M;FRANCAIS;01MAR1995:00:00:00;QC;J2S;37;CELIBATAIRE;0;LOCATAIRE;OUVRIER NON SPECIALISE
cli_id_01714;M;FRANCAIS;01SEP2016:00:00:00;QC;J1E;8;AUTRES;0;AUTRE;ETUDIANT
cli_id_01715;F;FRANCAIS;01DEC2000:00:00:00;QC;J0W;38;REFUS DE REPONDRE;0;REFUS DE REPONDRE;AUTRES
cli_id_01716;M;FRANCAIS;01FEB2011:00:00:00;QC;H7P;39;MARIE;2;PROPRIETAIRE;AUTRES
cli_id_01717;M;FRANCAIS;01NOV2011:00:00:00;QC;J7V;57;MARIE;0;LOCATAIRE;EMPLOYE DE SERVICE
cli_id_01718;F;FRANCAIS;01FEB2002:00:00:00;QC;H2S;57;CONJOINT DE FAIT;2;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_01719;M;FRANCAIS;01JUL1987:00:00:00;QC;G4T;68;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_01720;F;FRANCAIS;01NOV1983:00:00:00;QC;J7V;64;CELIBATAIRE;0;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_01721;F;FRANCAIS;01APR1991:00:00:00;QC;J3L;30;CONJOINT DE FAIT;2;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_01722;F;ANGLAIS;01MAY2016:00:00:00;ONT;K2H;37;CELIBATAIRE;0;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_01723;F;FRANCAIS;01AUG1997:00:00:00;QC;J0K;53;CELIBATAIRE;1;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_01724;M;FRANCAIS;01JUL2015:00:00:00;QC;G0L;59;MARIE;0;PROPRIETAIRE;SECTEUR PUBLIQUE
cli_id_01725;F;FRANCAIS;01JAN1983:00:00:00;QC;J0X;59;AUTRES;0;AUTRE;AUTRES
cli_id_01726;M;FRANCAIS;01DEC2016:00:00:00;QC;J0Z;61;AUTRES;0;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_01727;M;ANGLAIS;01JUN2013:00:00:00;C-B;V0C;38;CONJOINT DE FAIT;0;LOCATAIRE;OUVRIER SPECIALISE
cli_id_01728;M;ANGLAIS;01JAN2012:00:00:00;ONT;M6R;36;CELIBATAIRE;0;LOCATAIRE;ETUDIANT
cli_id_01729;M;ANGLAIS;01DEC2016:00:00:00;ONT;P9N;60;CELIBATAIRE;0;PROPRIETAIRE;AUTRES
cli_id_01730;M;FRANCAIS;01DEC2015:00:00:00;QC;G7S;74;DIVORCE;0;LOCATAIRE;RETRAITE
cli_id_01731;M;ANGLAIS;01MAR2011:00:00:00;ONT;N2V;30;CELIBATAIRE;0;LOCATAIRE;COMMERCE DE DETAIL
cli_id_01732;F;FRANCAIS;01AUG2002:00:00:00;QC;J6X;22;AUTRES;0;AUTRE;AUTRES
cli_id_01733;M;ANGLAIS;30SEP1981:00:00:00;ONT;N0R;54;AUTRES;0;N/D;AUTRES
cli_id_01734;M;ANGLAIS;01OCT2011:00:00:00;SAS;S7H;30;CELIBATAIRE;0;LOCATAIRE;OUVRIER SPECIALISE
cli_id_01735;M;FRANCAIS;01SEP1973:00:00:00;QC;J4P;86;MARIE;0;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_01736;M;FRANCAIS;01JUL2009:00:00:00;QC;J6T;55;MARIE;0;PROPRIETAIRE;ADMINISTRATEUR
cli_id_01737;F;FRANCAIS;01OCT1986:00:00:00;ONT;K1L;62;AUTRES;0;AUTRE;AUTRES
cli_id_01738;M;FRANCAIS;01AUG2016:00:00:00;QC;J3X;22;CELIBATAIRE;0;AUTRE;OUVRIER NON SPECIALISE
cli_id_01739;M;ANGLAIS;01JUN2011:00:00:00;ONT;L1H;51;MARIE;3;PROPRIETAIRE;AUTRES
cli_id_01740;F;ANGLAIS;01APR1994:00:00:00;N-B;E8T;62;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_01741;F;FRANCAIS;01FEB1982:00:00:00;QC;J3X;88;VEUF;0;LOCATAIRE;RETRAITE
cli_id_01742;M;FRANCAIS;01OCT2013:00:00:00;QC;J5K;20;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_01743;M;FRANCAIS;01JAN1986:00:00:00;QC;J0V;76;CELIBATAIRE;0;PROPRIETAIRE;RETRAITE
cli_id_01744;M;FRANCAIS;01SEP2000:00:00:00;QC;J5Y;53;AUTRES;0;AUTRE;AUTRES
cli_id_01745;F;FRANCAIS;01JUN1997:00:00:00;QC;H7X;52;CONJOINT DE FAIT;2;PROPRIETAIRE;AUTRES
cli_id_01746;F;FRANCAIS;01MAY2005:00:00:00;QC;G5X;51;MARIE;0;PROPRIETAIRE;SECTEUR PUBLIQUE
cli_id_01747;F;FRANCAIS;01OCT2002:00:00:00;QC;J4L;44;CELIBATAIRE;2;AUTRE;MENAGERE
cli_id_01748;M;FRANCAIS;01MAR2013:00:00:00;QC;H2M;43;MARIE;1;LOCATAIRE;AUTRES
cli_id_01749;M;ANGLAIS;01APR2010:00:00:00;ONT;L6T;50;CELIBATAIRE;0;AUTRE;SECTEUR PUBLIQUE
cli_id_01750;F;FRANCAIS;01FEB1993:00:00:00;QC;G2A;66;CONJOINT DE FAIT;0;PROPRIETAIRE;RETRAITE
cli_id_01751;M;FRANCAIS;01OCT2015:00:00:00;QC;G0C;52;CELIBATAIRE;0;LOCATAIRE;MENAGERE
cli_id_01752;M;FRANCAIS;01NOV1986:00:00:00;QC;H2V;63;CONJOINT DE FAIT;2;PROPRIETAIRE;ADMINISTRATEUR
cli_id_01753;M;FRANCAIS;01OCT1997:00:00:00;QC;H3Y;45;MARIE;2;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_01754;M;ANGLAIS;01DEC2002:00:00:00;QC;H1T;50;MARIE;3;LOCATAIRE;AUTRES
cli_id_01755;F;FRANCAIS;01OCT1987:00:00:00;QC;G0X;69;MARIE;0;PROPRIETAIRE;OUVRIER NON SPECIALISE
cli_id_01756;M;FRANCAIS;01MAY1995:00:00:00;QC;G0H;67;MARIE;0;LOCATAIRE;OUVRIER NON SPECIALISE
cli_id_01757;M;FRANCAIS;01JAN2008:00:00:00;QC;G5Z;28;CONJOINT DE FAIT;0;AUTRE;OUVRIER SPECIALISE
cli_id_01758;M;FRANCAIS;01JUL2014:00:00:00;QC;J0W;42;CELIBATAIRE;0;PROPRIETAIRE;EMPLOYE DE SERVICE
cli_id_01759;M;FRANCAIS;01DEC1984:00:00:00;QC;G0S;62;MARIE;1;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_01760;M;ANGLAIS;01JAN1990:00:00:00;ONT;N1A;75;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_01761;F;FRANCAIS;01MAY1996:00:00:00;QC;H2J;75;MARIE;0;LOCATAIRE;AUTRES
cli_id_01762;N;ANGLAIS;18MAY2007:00:00:00;ALB;T8C;55;AUTRES;0;CONVERSION;AUTRES
cli_id_01763;F;ANGLAIS;01FEB2018:00:00:00;ONT;L4J;38;MARIE;0;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_01764;M;FRANCAIS;01APR2015:00:00:00;QC;G3C;40;MARIE;0;PROPRIETAIRE;EMPLOYE DE SERVICE
cli_id_01765;M;FRANCAIS;01JUL2014:00:00:00;QC;G1C;51;MARIE;0;PROPRIETAIRE;EMPLOYE DE SERVICE
cli_id_01766;M;FRANCAIS;01MAR2015:00:00:00;QC;G0S;43;AUTRES;0;AUTRE;AUTRES
cli_id_01767;M;FRANCAIS;01JUN1990:00:00:00;QC;H7S;59;CONJOINT DE FAIT;2;PROPRIETAIRE;AUTRES
cli_id_01768;M;FRANCAIS;01NOV2010:00:00:00;QC;H1B;59;CELIBATAIRE;0;AUTRE;OUVRIER NON SPECIALISE
cli_id_01769;M;FRANCAIS;01MAR2013:00:00:00;QC;J3P;29;CONJOINT DE FAIT;0;PROPRIETAIRE;SECTEUR PUBLIQUE
cli_id_01770;F;FRANCAIS;01JUN1987:00:00:00;QC;G6G;59;MARIE;0;PROPRIETAIRE;MENAGERE
cli_id_01771;M;FRANCAIS;01FEB1981:00:00:00;QC;J4T;77;MARIE;0;PROPRIETAIRE;RETRAITE
