id_client;Date_traitement_BD;FinMois;prêt_hypothécaire;transit_admin;type_pret;mnt_pret;hyp_terme;hyp_amortis;taux_facture;date_creation;an_construction_imm;nbr_logements;num_transit_ouverture;date_debut_prêt;type;canal_admin;canal;canal_origine
cli_id_02949;2018-07-01;2018-07-31;hytp_0411;11661;PH;61690.8;48;245;2.54;2013-06-11;1930;1;11661;2017-06-25;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_02956;2018-07-01;2018-07-31;hytp_0412;13151;PH;191760;60;230;2.74;2010-11-15;1990;1;7871;2015-09-25;60 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_02958;2018-07-01;2018-07-31;hytp_0413;3181;PH;372015.86;60;240;2.4;2016-11-29;0;1;3181;2016-12-13;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_02963;2018-07-01;2018-07-31;hytp_0414;10681;PH;360000;60;300;2.69;2017-08-31;1991;3;10681;2017-10-28;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_02969;2018-07-01;2018-07-31;hytp_0415;12141;PH;201864.55;1;261;2.95;2015-05-28;1957;1;7871;2015-06-01;Variable sans plafond 5 ans;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_02971;2018-07-01;2018-07-31;hytp_0416;10721;PH;64000;60;309;2.48;2016-09-16;1991;2;10721;2016-09-27;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_02971;2018-07-01;2018-07-31;hytp_0417;10721;PH;21000;60;309;2.48;2016-09-16;1991;2;10721;2016-09-27;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_02971;2018-07-01;2018-07-31;hytp_0418;10721;PH;155000;60;308;2.48;2012-10-10;1991;2;10721;2016-10-15;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_02971;2018-07-01;2018-07-31;hytp_0419;10721;PH;90000;60;308;2.48;2012-10-10;1991;2;10721;2016-10-15;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_02977;2018-07-01;2018-07-31;hytp_0420;2691;TEU;46343.24;60;60;2.79;2010-10-19;1980;1;2691;2015-10-21;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_02977;2018-07-01;2018-07-31;hytp_0421;2691;TEU;20000;60;60;2.84;2013-02-05;1980;1;2691;2016-02-21;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_02978;2018-07-01;2018-07-31;hytp_0422;2091;TEU;250000;60;300;3.44;2013-12-30;2001;1;2091;2014-02-07;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_02984;2018-07-01;2018-07-31;hytp_0423;3191;PH;362000;1;329;2.95;2015-11-19;2004;1;3191;2015-12-01;Variable sans plafond 5 ans;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_02984;2018-07-01;2018-07-31;hytp_0424;3191;TEU;33000;24;24;2.56;2016-08-18;1986;1;3191;2016-08-14;24 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_02989;2018-07-01;2018-07-31;hytp_0425;4331;TEU;123306.66;60;117;3.09;2005-03-29;1994;1;4331;2012-12-29;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_02989;2018-07-01;2018-07-31;hytp_0426;4331;TEU;150000;60;218;2.9;2017-11-23;1994;1;4331;2017-11-25;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_02994;2018-07-01;2018-07-31;hytp_0427;13151;PH;94684.13;60;300;3.29;2014-03-06;1960;1;13151;2014-05-01;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_02994;2018-07-01;2018-07-31;hytp_0428;13151;PH;115041.98;24;154;2.6;2007-02-01;2002;1;13151;2017-06-30;24 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03000;2018-07-01;2018-07-31;hytp_0429;2091;TEU;211300;1;239;3.48;2014-01-03;1987;1;2091;2016-01-22;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_03002;2018-07-01;2018-07-31;hytp_0430;1501;PH;366980.42;60;300;2.79;2013-09-16;2013;1;7651;2013-10-01;60 mois;Succursale Québec;UDI;DDH Québec
cli_id_03015;2018-07-01;2018-07-31;hytp_0431;12921;PH;21500;60;258;2.69;2015-07-13;1958;1;12921;2015-08-02;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03015;2018-07-01;2018-07-31;hytp_0432;12921;PH;87000;60;255;2.61;2011-12-16;1958;1;12921;2015-09-17;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03031;2018-07-01;2018-07-31;hytp_0433;1721;TEU;34512.1;48;120;2.95;2014-10-24;1940;2;1721;2014-11-04;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03044;2018-07-01;2018-07-31;hytp_0434;461;TEU;89580.81;1;159;3;2016-06-23;1998;1;461;2016-07-04;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03083;2018-07-01;2018-07-31;hytp_0435;13511;PH;190714.87;60;301;2.64;2012-02-03;1977;1;13511;2017-05-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03097;2018-07-01;2018-07-31;hytp_0436;13371;TEU;60000;48;128;2.95;2014-07-23;1952;1;13371;2018-07-22;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03103;2018-07-01;2018-07-31;hytp_0437;10721;TEU;60000;48;96;2.74;2015-05-11;1994;1;10721;2015-05-10;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03116;2018-07-01;2018-07-31;hytp_0438;12131;PH;176000;1;301;2.84;2013-06-14;2012;1;7871;2018-06-30;Variable sans plafond 5 ans;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_03132;2018-07-01;2018-07-31;hytp_0439;6021;PH;120000;60;325;3.44;2015-04-20;1973;1;6021;2018-06-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03138;2018-07-01;2018-07-31;hytp_0440;10831;PH;40037.87;1;300;0;2017-05-03;0;1;10831;2018-06-30;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_03159;2018-07-01;2018-07-31;hytp_0441;6071;TEU;112000;1;192;2.95;2014-12-19;2014;1;6971;2014-12-19;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_03169;2018-07-01;2018-07-31;hytp_0442;2121;PH;104000;48;225;2.95;2014-09-11;1945;1;2121;2014-10-01;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03198;2018-07-01;2018-07-31;hytp_0443;6471;PH;22468.41;60;60;2.69;2015-03-13;1928;1;6471;2017-03-05;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03198;2018-07-01;2018-07-31;hytp_0444;6471;PH;20000;60;141;2.89;2012-12-27;1928;1;6471;2016-01-02;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03199;2018-07-01;2018-07-31;hytp_0445;4571;PH;51316.07;36;360;3.39;2016-05-16;0;1;4571;2016-06-30;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03199;2018-07-01;2018-07-31;hytp_0446;4571;PH;70675.85;48;360;2.89;2016-05-16;0;1;4571;2016-07-01;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03210;2018-07-01;2018-07-31;hytp_0447;3961;PH;440752.5;1;288;2.85;2017-05-26;1993;1;3961;2017-08-02;Variable sans plafond 5 ans;Succursale Québec;DDH hors Québec;DDH hors Québec
cli_id_03222;2018-07-01;2018-07-31;hytp_0448;4381;PH;100000;12;133;2.93;2005-08-24;1949;1;4381;2017-10-01;12 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03222;2018-07-01;2018-07-31;hytp_0449;4381;PH;50000;12;152;2.93;2005-08-24;1949;1;4381;2017-10-01;12 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03222;2018-07-01;2018-07-31;hytp_0450;4381;PH;52000;12;152;2.93;2005-08-24;1949;1;4381;2017-10-01;12 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03231;2018-07-01;2018-07-31;hytp_0451;12531;PH;165240;48;171;2.8;2010-02-26;1990;1;5831;2015-03-01;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03233;2018-07-01;2018-07-31;hytp_0452;18861;PH;328000;36;75;2.7;2004-03-30;1983;12;2051;2015-04-05;36 mois;UDI;Succursale Québec;Succursale Québec
cli_id_03241;2018-07-01;2018-07-31;hytp_0453;321;PH;137189.5;1;257;2.9;2014-11-25;1923;2;7871;2016-09-23;Variable sans plafond 5 ans;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_03246;2018-07-01;2018-07-31;hytp_0454;12631;PH;55115.2;60;300;2.89;2016-01-27;1994;1;14001;2016-02-02;60 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_03249;2018-07-01;2018-07-31;hytp_0455;12361;PH;190000;60;360;0;2017-11-22;1943;2;12361;2017-11-28;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03254;2018-07-01;2018-07-31;hytp_0456;501;PH;168000;24;277;3.14;2016-01-19;1960;1;501;2018-01-31;24 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03254;2018-07-01;2018-07-31;hytp_0457;2731;PH;104594;36;282;2.49;2010-11-03;1972;1;5771;2016-11-14;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03254;2018-07-01;2018-07-31;hytp_0458;2731;PH;104594;1;264;3.45;2010-11-03;1972;1;5771;2015-11-27;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_03263;2018-07-01;2018-07-31;hytp_0459;3351;PH;416610.15;60;300;3.49;2014-02-18;1966;1;5921;2014-01-28;60 mois;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_03270;2018-07-01;2018-07-31;hytp_0460;3711;PH;345000;60;184;2.84;2011-08-09;1996;1;14001;2016-07-23;60 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_03278;2018-07-01;2018-07-31;hytp_0461;6551;PH;148000;36;300;2.29;2016-08-03;1984;1;6551;2016-08-22;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03286;2018-07-01;2018-07-31;hytp_0462;3331;TEU;280000;1;295;2.94;2018-01-23;1971;1;3331;2018-03-05;Variable sans plafond 5 ans;Succursale hors Québec;DDH Québec;DDH Québec
cli_id_03296;2018-07-01;2018-07-31;hytp_0463;14021;PH;138609.75;60;120;3.08;2013-06-26;1981;1;5921;2018-06-23;60 mois;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_03307;2018-07-01;2018-07-31;hytp_0464;13231;TEU;94000;60;97;2.79;2010-12-07;1977;1;7871;2015-11-28;60 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_03329;2018-07-01;2018-07-31;hytp_0465;10981;TEU;125000;48;229;2.6;2010-03-08;0;1;10981;2016-04-03;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03331;2018-07-01;2018-07-31;hytp_0466;10751;PH;185000;60;300;2.59;2015-09-11;1988;1;10751;2015-10-02;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03331;2018-07-01;2018-07-31;hytp_0467;11151;PH;210000;60;300;2.65;2016-04-20;2006;1;11151;2016-06-05;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03333;2018-07-01;2018-07-31;hytp_0468;11741;PH;226147.5;1;296;2.94;2008-06-20;1963;1;5761;2017-06-14;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_03335;2018-07-01;2018-07-31;hytp_0469;11341;TEU;40000;48;57;2.57;2016-05-27;2010;1;11341;2016-08-01;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03346;2018-07-01;2018-07-31;hytp_0470;2621;PH;50000;60;300;3.09;2015-04-15;1976;1;2621;2015-06-06;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03347;2018-07-01;2018-07-31;hytp_0471;11141;PH;270000;1;315;2.85;2014-10-23;1926;1;7871;2014-10-23;Variable sans plafond 5 ans;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_03348;2018-07-01;2018-07-31;hytp_0472;6351;TEU;116000;60;343;2.84;2014-05-21;1920;1;5831;2015-07-18;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03368;2018-07-01;2018-07-31;hytp_0473;301;PH;798000;1;271;2.75;2016-01-27;1933;2;5811;2016-02-02;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_03369;2018-07-01;2018-07-31;hytp_0474;6251;PH;330000;1;239;2.8;2014-02-06;2005;1;6251;2014-01-31;Variable sans plafond 5 ans;Partenariat;Partenariat;Partenariat
cli_id_03369;2018-07-01;2018-07-31;hytp_0475;10641;PH;60572;1;280;3.35;2013-12-05;1993;2;10641;2014-02-09;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03369;2018-07-01;2018-07-31;hytp_0476;6251;PH;38661.05;24;240;2.4;2017-05-10;2005;1;6251;2017-06-06;24 mois;Partenariat;Partenariat;Partenariat
cli_id_03369;2018-07-01;2018-07-31;hytp_0477;10641;PH;78206.6;1;281;2.75;2017-10-10;1993;2;10641;2017-11-09;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03369;2018-07-01;2018-07-31;hytp_0478;10641;PH;287376.03;1;281;2.85;2013-06-11;1993;2;10641;2018-07-09;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03384;2018-07-01;2018-07-31;hytp_0479;13401;PH;193063.78;60;299;2.95;2016-04-25;1917;1;13401;2016-09-01;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03388;2018-07-01;2018-07-31;hytp_0480;2761;PH;32261.1;60;300;2.65;2016-12-29;1978;1;2761;2017-02-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03408;2018-07-01;2018-07-31;hytp_0481;14171;PH;456210;48;280;2.91;2013-12-02;0;1;14171;2014-12-01;48 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_03437;2018-07-01;2018-07-31;hytp_0482;10961;PH;193591.66;1;278;2.6;2012-07-12;2011;1;7651;2018-06-29;Variable sans plafond 5 ans;Succursale Québec;UDI;DDH Québec
cli_id_03446;2018-07-01;2018-07-31;hytp_0483;13131;PH;188000;1;256;2.85;2014-11-07;2001;1;7871;2014-11-06;Variable sans plafond 5 ans;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_03456;2018-07-01;2018-07-31;hytp_0484;2031;TEU;232000;1;275;3.07;2016-09-12;1973;1;2031;2016-09-09;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03456;2018-07-01;2018-07-31;hytp_0485;2031;TEU;25400;1;36;3.07;2016-09-07;1973;1;2031;2016-09-09;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03456;2018-07-01;2018-07-31;hytp_0486;2031;TEU;29400;1;60;0;2018-07-12;1973;1;2031;2018-07-13;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03462;2018-07-01;2018-07-31;hytp_0487;13741;TEU;344250;1;238;2.6;2013-05-10;2011;1;7871;2018-05-12;Variable sans plafond 5 ans;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_03466;2018-07-01;2018-07-31;hytp_0488;4501;PH;32000;48;300;2.79;2015-02-13;1974;1;4501;2015-03-01;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03466;2018-07-01;2018-07-31;hytp_0489;4501;PH;132000;48;300;2.79;2010-01-12;1974;1;4501;2015-02-01;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03466;2018-07-01;2018-07-31;hytp_0490;4501;PH;38700;48;300;2.95;2012-11-06;1974;1;4501;2014-11-02;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03466;2018-07-01;2018-07-31;hytp_0491;4501;PH;16210.94;60;60;2.65;2012-10-19;1970;1;4501;2015-11-25;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03466;2018-07-01;2018-07-31;hytp_0492;4501;PH;35658.47;60;257;4.99;2012-10-19;1970;1;4501;2017-11-25;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03466;2018-07-01;2018-07-31;hytp_0493;4501;PH;32038.64;48;300;2.95;2012-10-19;1970;1;4501;2014-11-30;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03475;2018-07-01;2018-07-31;hytp_0494;1351;PH;264000;1;301;3.25;2014-02-14;1915;1;1351;2014-05-02;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_03476;2018-07-01;2018-07-31;hytp_0495;13931;TEU;225828;48;169;2.59;2005-11-09;1985;4;5811;2016-12-10;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03476;2018-07-01;2018-07-31;hytp_0496;13931;PH;32500;48;73;2.59;2013-01-30;1985;4;13931;2017-02-10;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03493;2018-07-01;2018-07-31;hytp_0497;13231;PH;229378.69;36;300;2.4;2016-05-30;1970;1;13231;2016-07-04;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03500;2018-07-01;2018-07-31;hytp_0498;12011;PH;162538.3;24;233;2.84;2016-02-19;0;1;12011;2017-11-10;24 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_03500;2018-07-01;2018-07-31;hytp_0499;12011;PH;50000;24;233;2.99;2012-11-16;1976;1;5921;2017-11-10;24 mois;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_03517;2018-07-01;2018-07-31;hytp_0500;3711;PH;200000;1;252;3.05;2009-05-28;1989;1;5921;2016-03-26;Variable sans plafond 5 ans;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_03517;2018-07-01;2018-07-31;hytp_0501;3711;PH;105632.8;36;326;2.39;2009-05-28;1989;1;5921;2017-03-27;36 mois;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_03519;2018-07-01;2018-07-31;hytp_0502;12101;PH;101688.25;48;156;2.64;2008-02-12;1996;1;12101;2016-08-01;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03519;2018-07-01;2018-07-31;hytp_0503;12101;PH;55774.7;48;95;2.79;2008-02-27;1996;1;12101;2016-03-15;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03528;2018-07-01;2018-07-31;hytp_0504;13151;PH;33000;60;156;2.84;2016-05-30;1975;1;13151;2016-05-27;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03536;2018-07-01;2018-07-31;hytp_0505;13511;PH;234654;60;300;2.39;2016-10-13;1960;1;13511;2016-10-27;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03541;2018-07-01;2018-07-31;hytp_0506;11871;PH;97920.26;1;76;3.15;2015-07-09;1981;3;11871;2015-07-17;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03547;2018-07-01;2018-07-31;hytp_0507;11701;PH;350000;1;238;2.83;2013-05-30;1963;2;11701;2018-06-30;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03559;2018-07-01;2018-07-31;hytp_0508;6191;PH;58699.11;12;13;3.04;2001-01-19;1960;2;6191;2017-12-15;12 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03576;2018-07-01;2018-07-31;hytp_0509;13501;TEU;103000;60;96;2.94;2013-05-02;2004;1;7871;2013-04-26;60 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_03586;2018-07-01;2018-07-31;hytp_0510;13071;PH;88193.25;60;231;7.05;2009-05-13;0;1;13071;2018-07-21;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_03596;2018-07-01;2018-07-31;hytp_0511;2351;PH;10261.2;48;122;2.74;2014-08-13;2000;1;2351;2016-09-01;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03596;2018-07-01;2018-07-31;hytp_0512;2351;PH;90000;84;148;3.99;2004-05-17;2000;1;2351;2012-03-31;84 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03598;2018-07-01;2018-07-31;hytp_0513;14771;TEU;138800;48;120;2.74;2014-04-02;1982;1;14771;2016-04-24;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03603;2018-07-01;2018-07-31;hytp_0514;10351;PH;180583.12;60;300;4.6;2014-01-20;1988;1;9851;2014-02-01;60 mois;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_03605;2018-07-01;2018-07-31;hytp_0515;10951;TEU;35000;60;300;2.79;2017-03-27;1955;1;10951;2017-04-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03605;2018-07-01;2018-07-31;hytp_0516;10951;TEU;178000;60;300;2.79;2012-05-30;1955;1;10951;2017-06-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03611;2018-07-01;2018-07-31;hytp_0517;731;TEU;48000;60;60;3.15;2013-06-18;1971;1;731;2013-06-29;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03623;2018-07-01;2018-07-31;hytp_0518;3811;PH;244981.25;60;300;3.24;2014-09-08;1964;1;14001;2014-09-13;60 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_03628;2018-07-01;2018-07-31;hytp_0519;2971;PH;197600;1;299;2.45;2018-06-04;1996;1;2971;2018-06-15;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_03630;2018-07-01;2018-07-31;hytp_0520;13641;PH;177156;48;300;2.74;2016-05-30;2009;1;13641;2016-06-29;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03631;2018-07-01;2018-07-31;hytp_0521;12111;PH;127390.07;60;137;3.34;2013-05-31;1978;1;12111;2018-06-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03656;2018-07-01;2018-07-31;hytp_0522;4661;PH;88725;60;360;2.71;2017-04-17;1962;1;4661;2017-05-01;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03667;2018-07-01;2018-07-31;hytp_0523;4571;PH;151299.38;60;60;2.64;2012-08-22;1970;1;4571;2017-10-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03685;2018-07-01;2018-07-31;hytp_0524;11261;PH;116274.72;1;156;0;2015-07-20;1964;1;11261;2015-07-20;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03685;2018-07-01;2018-07-31;hytp_0525;11261;PH;116274.72;1;118;3.1;2015-09-10;1964;1;11261;2015-09-21;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_03687;2018-07-01;2018-07-31;hytp_0526;6551;PH;430000;36;360;2.59;2016-05-05;1987;1;5831;2016-05-01;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03687;2018-07-01;2018-07-31;hytp_0527;6551;PH;111500;60;339;3.02;2017-12-18;1987;1;6551;2018-03-30;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_03690;2018-07-01;2018-07-31;hytp_0528;6841;TEU;92400;60;300;3.49;2018-04-10;1973;1;6841;2018-06-15;60 mois;Partenariat;Partenariat;Partenariat
cli_id_03692;2018-07-01;2018-07-31;hytp_0529;3741;PH;258400;1;326;2.75;2015-08-31;2013;1;14001;2015-09-06;Variable sans plafond 5 ans;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_03705;2018-07-01;2018-07-31;hytp_0530;11671;PH;300000;60;360;2.79;2010-08-24;2004;1;11671;2015-11-02;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
